DATE,DEXUSEU
04/01/1999,1.1812
05/01/1999,1.176
06/01/1999,1.1636
07/01/1999,1.1672
08/01/1999,1.1554
11/01/1999,1.1534
12/01/1999,1.1548
13/01/1999,1.1698
14/01/1999,1.1689
15/01/1999,1.1591
19/01/1999,1.161
20/01/1999,1.1575
21/01/1999,1.1577
22/01/1999,1.1582
25/01/1999,1.1566
26/01/1999,1.1577
27/01/1999,1.1481
28/01/1999,1.1395
29/01/1999,1.1371
01/02/1999,1.1303
02/02/1999,1.1328
03/02/1999,1.1339
04/02/1999,1.1306
05/02/1999,1.1283
08/02/1999,1.1296
09/02/1999,1.13
10/02/1999,1.1331
11/02/1999,1.1303
12/02/1999,1.1282
16/02/1999,1.1189
17/02/1999,1.123
18/02/1999,1.1223
19/02/1999,1.1075
22/02/1999,1.1037
23/02/1999,1.0993
24/02/1999,1.0972
25/02/1999,1.1068
26/02/1999,1.0995
01/03/1999,1.0891
02/03/1999,1.0931
03/03/1999,1.0888
04/03/1999,1.0824
05/03/1999,1.0843
08/03/1999,1.0899
09/03/1999,1.0873
10/03/1999,1.0961
11/03/1999,1.0932
12/03/1999,1.0936
15/03/1999,1.093
16/03/1999,1.0915
17/03/1999,1.1015
18/03/1999,1.099
19/03/1999,1.0923
22/03/1999,1.0915
23/03/1999,1.0918
24/03/1999,1.0921
25/03/1999,1.0871
26/03/1999,1.0743
29/03/1999,1.0716
30/03/1999,1.0732
31/03/1999,1.0808
01/04/1999,1.0782
02/04/1999,1.0782
05/04/1999,1.0706
06/04/1999,1.0838
07/04/1999,1.0784
08/04/1999,1.0835
09/04/1999,1.0786
12/04/1999,1.0842
13/04/1999,1.078
14/04/1999,1.0779
15/04/1999,1.0717
16/04/1999,1.0688
19/04/1999,1.0608
20/04/1999,1.063
21/04/1999,1.0612
22/04/1999,1.0598
23/04/1999,1.0634
26/04/1999,1.059
27/04/1999,1.0649
28/04/1999,1.0616
29/04/1999,1.0591
30/04/1999,1.0564
03/05/1999,1.0571
04/05/1999,1.0593
05/05/1999,1.0724
06/05/1999,1.0779
07/05/1999,1.0781
10/05/1999,1.0787
11/05/1999,1.072
12/05/1999,1.0666
13/05/1999,1.0626
14/05/1999,1.065
17/05/1999,1.0672
18/05/1999,1.0672
19/05/1999,1.0641
20/05/1999,1.063
21/05/1999,1.0577
24/05/1999,1.0593
25/05/1999,1.0587
26/05/1999,1.0471
27/05/1999,1.0439
28/05/1999,1.0422
01/06/1999,1.0449
02/06/1999,1.0357
03/06/1999,1.0355
04/06/1999,1.0327
07/06/1999,1.0296
08/06/1999,1.0438
09/06/1999,1.045
10/06/1999,1.0477
11/06/1999,1.0516
14/06/1999,1.0416
15/06/1999,1.042
16/06/1999,1.0298
17/06/1999,1.0329
18/06/1999,1.0368
21/06/1999,1.0323
22/06/1999,1.0323
23/06/1999,1.0316
24/06/1999,1.0372
25/06/1999,1.0448
28/06/1999,1.0373
29/06/1999,1.0337
30/06/1999,1.031
01/07/1999,1.0236
02/07/1999,1.0244
06/07/1999,1.0249
07/07/1999,1.0224
08/07/1999,1.0198
09/07/1999,1.0186
12/07/1999,1.0139
13/07/1999,1.0176
14/07/1999,1.0215
15/07/1999,1.022
16/07/1999,1.0203
19/07/1999,1.0203
20/07/1999,1.042
21/07/1999,1.0526
22/07/1999,1.0509
23/07/1999,1.0497
26/07/1999,1.0651
27/07/1999,1.0627
28/07/1999,1.0644
29/07/1999,1.0719
30/07/1999,1.0694
02/08/1999,1.0661
03/08/1999,1.068
04/08/1999,1.0766
05/08/1999,1.0793
06/08/1999,1.077
09/08/1999,1.0694
10/08/1999,1.0752
11/08/1999,1.066
12/08/1999,1.0636
13/08/1999,1.0568
16/08/1999,1.0557
17/08/1999,1.0525
18/08/1999,1.0505
19/08/1999,1.0643
20/08/1999,1.0654
23/08/1999,1.0553
24/08/1999,1.0506
25/08/1999,1.0461
26/08/1999,1.0441
27/08/1999,1.046
30/08/1999,1.0445
31/08/1999,1.0581
01/09/1999,1.0582
02/09/1999,1.0689
03/09/1999,1.0605
07/09/1999,1.0581
08/09/1999,1.059
09/09/1999,1.0543
10/09/1999,1.0402
13/09/1999,1.04
14/09/1999,1.0408
15/09/1999,1.0385
16/09/1999,1.0418
17/09/1999,1.0399
20/09/1999,1.0408
21/09/1999,1.046
22/09/1999,1.05
23/09/1999,1.0415
24/09/1999,1.0466
27/09/1999,1.0431
28/09/1999,1.0509
29/09/1999,1.0613
30/09/1999,1.0643
01/10/1999,1.0718
04/10/1999,1.0703
05/10/1999,1.0693
06/10/1999,1.0704
07/10/1999,1.0721
08/10/1999,1.063
12/10/1999,1.0737
13/10/1999,1.0758
14/10/1999,1.0799
15/10/1999,1.0887
18/10/1999,1.0863
19/10/1999,1.0833
20/10/1999,1.0765
21/10/1999,1.0808
22/10/1999,1.0678
25/10/1999,1.0666
26/10/1999,1.0578
27/10/1999,1.0532
28/10/1999,1.0519
29/10/1999,1.0518
01/11/1999,1.0494
02/11/1999,1.0506
03/11/1999,1.0485
04/11/1999,1.044
05/11/1999,1.04
08/11/1999,1.0363
09/11/1999,1.0401
10/11/1999,1.0436
12/11/1999,1.0315
15/11/1999,1.0315
16/11/1999,1.0312
17/11/1999,1.0403
18/11/1999,1.0297
19/11/1999,1.0313
22/11/1999,1.0327
23/11/1999,1.0261
24/11/1999,1.0176
26/11/1999,1.0137
29/11/1999,1.01
30/11/1999,1.0077
01/12/1999,1.0059
02/12/1999,1.0023
03/12/1999,1.0016
06/12/1999,1.0252
07/12/1999,1.0222
08/12/1999,1.0263
09/12/1999,1.0161
10/12/1999,1.0158
13/12/1999,1.012
14/12/1999,1.0067
15/12/1999,1.0066
16/12/1999,1.0169
17/12/1999,1.0088
20/12/1999,1.0066
21/12/1999,1.0093
22/12/1999,1.008
23/12/1999,1.0162
24/12/1999,1.0128
27/12/1999,1.0136
28/12/1999,1.0068
29/12/1999,1.0045
30/12/1999,1.0024
31/12/1999,1.007
03/01/2000,1.0155
04/01/2000,1.0309
05/01/2000,1.0335
06/01/2000,1.0324
07/01/2000,1.0294
10/01/2000,1.0252
11/01/2000,1.0322
12/01/2000,1.0281
13/01/2000,1.027
14/01/2000,1.0128
18/01/2000,1.0121
19/01/2000,1.0115
20/01/2000,1.0133
21/01/2000,1.01
24/01/2000,1.0019
25/01/2000,1.0041
26/01/2000,1.0011
27/01/2000,0.989
28/01/2000,0.9765
31/01/2000,0.9757
01/02/2000,0.9731
02/02/2000,0.9768
03/02/2000,0.9887
04/02/2000,0.976
07/02/2000,0.9783
08/02/2000,0.9862
09/02/2000,0.9914
10/02/2000,0.9865
11/02/2000,0.9847
14/02/2000,0.9783
15/02/2000,0.9834
16/02/2000,0.9842
17/02/2000,0.9863
18/02/2000,0.985
22/02/2000,1.006
23/02/2000,1.0017
24/02/2000,0.9931
25/02/2000,0.9763
28/02/2000,0.9669
29/02/2000,0.9643
01/03/2000,0.97
02/03/2000,0.9619
03/03/2000,0.9618
06/03/2000,0.9603
07/03/2000,0.956
08/03/2000,0.9576
09/03/2000,0.9684
10/03/2000,0.9659
13/03/2000,0.9648
14/03/2000,0.9644
15/03/2000,0.9696
16/03/2000,0.971
17/03/2000,0.9694
20/03/2000,0.971
21/03/2000,0.9703
22/03/2000,0.9608
23/03/2000,0.9691
24/03/2000,0.9724
27/03/2000,0.9645
28/03/2000,0.9614
29/03/2000,0.9524
30/03/2000,0.9594
31/03/2000,0.9574
03/04/2000,0.956
04/04/2000,0.9588
05/04/2000,0.9647
06/04/2000,0.958
07/04/2000,0.959
10/04/2000,0.9588
11/04/2000,0.9591
12/04/2000,0.9551
13/04/2000,0.9524
14/04/2000,0.9564
17/04/2000,0.955
18/04/2000,0.9477
19/04/2000,0.9369
20/04/2000,0.9376
21/04/2000,0.9379
24/04/2000,0.9396
25/04/2000,0.9265
26/04/2000,0.9217
27/04/2000,0.9083
28/04/2000,0.9089
01/05/2000,0.912
02/05/2000,0.9068
03/05/2000,0.8891
04/05/2000,0.8907
05/05/2000,0.8953
08/05/2000,0.895
09/05/2000,0.9023
10/05/2000,0.9097
11/05/2000,0.9021
12/05/2000,0.908
15/05/2000,0.9138
16/05/2000,0.9053
17/05/2000,0.8921
18/05/2000,0.8952
19/05/2000,0.8946
22/05/2000,0.9036
23/05/2000,0.9032
24/05/2000,0.9096
25/05/2000,0.9072
26/05/2000,0.931
30/05/2000,0.9314
31/05/2000,0.9328
01/06/2000,0.9307
02/06/2000,0.9432
05/06/2000,0.9471
06/06/2000,0.957
07/06/2000,0.96
08/06/2000,0.9548
09/06/2000,0.9526
12/06/2000,0.9544
13/06/2000,0.9619
14/06/2000,0.959
15/06/2000,0.953
16/06/2000,0.9648
19/06/2000,0.9622
20/06/2000,0.9557
21/06/2000,0.9455
22/06/2000,0.9398
23/06/2000,0.9358
26/06/2000,0.9382
27/06/2000,0.9444
28/06/2000,0.9444
29/06/2000,0.9515
30/06/2000,0.9545
03/07/2000,0.9526
05/07/2000,0.9548
06/07/2000,0.9527
07/07/2000,0.9484
10/07/2000,0.9521
11/07/2000,0.9497
12/07/2000,0.9401
13/07/2000,0.9339
14/07/2000,0.9374
17/07/2000,0.9351
18/07/2000,0.9322
19/07/2000,0.9237
20/07/2000,0.9292
21/07/2000,0.9343
24/07/2000,0.9314
25/07/2000,0.9391
26/07/2000,0.9413
27/07/2000,0.9331
28/07/2000,0.9246
31/07/2000,0.9266
01/08/2000,0.9228
02/08/2000,0.9137
03/08/2000,0.9042
04/08/2000,0.9075
07/08/2000,0.9105
08/08/2000,0.9019
09/08/2000,0.8991
10/08/2000,0.9077
11/08/2000,0.9046
14/08/2000,0.9037
15/08/2000,0.9135
16/08/2000,0.9143
17/08/2000,0.9152
18/08/2000,0.9068
21/08/2000,0.9027
22/08/2000,0.8965
23/08/2000,0.8967
24/08/2000,0.9028
25/08/2000,0.9024
28/08/2000,0.9002
29/08/2000,0.8966
30/08/2000,0.8924
31/08/2000,0.8878
01/09/2000,0.8993
05/09/2000,0.8876
06/09/2000,0.8702
07/09/2000,0.874
08/09/2000,0.8664
11/09/2000,0.8624
12/09/2000,0.8596
13/09/2000,0.864
14/09/2000,0.8617
15/09/2000,0.8572
18/09/2000,0.8523
19/09/2000,0.8514
20/09/2000,0.8462
21/09/2000,0.8558
22/09/2000,0.8793
25/09/2000,0.8738
26/09/2000,0.8815
27/09/2000,0.8805
28/09/2000,0.8826
29/09/2000,0.8837
02/10/2000,0.8806
03/10/2000,0.8741
04/10/2000,0.8726
05/10/2000,0.8685
06/10/2000,0.868
10/10/2000,0.8682
11/10/2000,0.8715
12/10/2000,0.8644
13/10/2000,0.8568
16/10/2000,0.8489
17/10/2000,0.8507
18/10/2000,0.8391
19/10/2000,0.8406
20/10/2000,0.84
23/10/2000,0.8364
24/10/2000,0.8364
25/10/2000,0.827
26/10/2000,0.8271
27/10/2000,0.8406
30/10/2000,0.8432
31/10/2000,0.8486
01/11/2000,0.8584
02/11/2000,0.8594
03/11/2000,0.8614
06/11/2000,0.8584
07/11/2000,0.8583
08/11/2000,0.8559
09/11/2000,0.8574
10/11/2000,0.8625
13/11/2000,0.8607
14/11/2000,0.8573
15/11/2000,0.857
16/11/2000,0.8532
17/11/2000,0.8516
20/11/2000,0.8486
21/11/2000,0.8458
22/11/2000,0.8423
24/11/2000,0.8382
27/11/2000,0.85
28/11/2000,0.8547
29/11/2000,0.8577
30/11/2000,0.8694
01/12/2000,0.8765
04/12/2000,0.8875
05/12/2000,0.8804
06/12/2000,0.8877
07/12/2000,0.8891
08/12/2000,0.8838
11/12/2000,0.8771
12/12/2000,0.8775
13/12/2000,0.8755
14/12/2000,0.8858
15/12/2000,0.8981
18/12/2000,0.8929
19/12/2000,0.8902
20/12/2000,0.9058
21/12/2000,0.9112
22/12/2000,0.923
26/12/2000,0.9292
27/12/2000,0.9304
28/12/2000,0.9257
29/12/2000,0.9388
02/01/2001,0.9465
03/01/2001,0.9473
04/01/2001,0.9448
05/01/2001,0.9535
08/01/2001,0.9486
09/01/2001,0.9397
10/01/2001,0.9387
11/01/2001,0.952
12/01/2001,0.9486
16/01/2001,0.9374
17/01/2001,0.9306
18/01/2001,0.9446
19/01/2001,0.9363
22/01/2001,0.9374
23/01/2001,0.9389
24/01/2001,0.9258
25/01/2001,0.9219
26/01/2001,0.9213
29/01/2001,0.9181
30/01/2001,0.9264
31/01/2001,0.9308
01/02/2001,0.9384
02/02/2001,0.9357
05/02/2001,0.9395
06/02/2001,0.9304
07/02/2001,0.9331
08/02/2001,0.9184
09/02/2001,0.9267
12/02/2001,0.9287
13/02/2001,0.9204
14/02/2001,0.9197
15/02/2001,0.9057
16/02/2001,0.9162
20/02/2001,0.9096
21/02/2001,0.9077
22/02/2001,0.9069
23/02/2001,0.9095
26/02/2001,0.9093
27/02/2001,0.9128
28/02/2001,0.9212
01/03/2001,0.9291
02/03/2001,0.934
05/03/2001,0.9289
06/03/2001,0.9313
07/03/2001,0.9274
08/03/2001,0.9281
09/03/2001,0.9315
12/03/2001,0.93
13/03/2001,0.9148
14/03/2001,0.9133
15/03/2001,0.9046
16/03/2001,0.8929
19/03/2001,0.8985
20/03/2001,0.9054
21/03/2001,0.897
22/03/2001,0.8881
23/03/2001,0.8926
26/03/2001,0.8955
27/03/2001,0.891
28/03/2001,0.8882
29/03/2001,0.8807
30/03/2001,0.8794
02/04/2001,0.8824
03/04/2001,0.893
04/04/2001,0.9013
05/04/2001,0.8976
06/04/2001,0.9002
09/04/2001,0.9014
10/04/2001,0.8884
11/04/2001,0.8856
12/04/2001,0.8922
13/04/2001,0.8888
16/04/2001,0.8862
17/04/2001,0.8814
18/04/2001,0.8816
19/04/2001,0.8909
20/04/2001,0.9032
23/04/2001,0.896
24/04/2001,0.8946
25/04/2001,0.8972
26/04/2001,0.9011
27/04/2001,0.8924
30/04/2001,0.8874
01/05/2001,0.8937
02/05/2001,0.8925
03/05/2001,0.8891
04/05/2001,0.8934
07/05/2001,0.8916
08/05/2001,0.8848
09/05/2001,0.8845
10/05/2001,0.8792
11/05/2001,0.8759
14/05/2001,0.8748
15/05/2001,0.8788
16/05/2001,0.8842
17/05/2001,0.8828
18/05/2001,0.8774
21/05/2001,0.8762
22/05/2001,0.8657
23/05/2001,0.8598
24/05/2001,0.857
25/05/2001,0.8577
29/05/2001,0.8547
30/05/2001,0.8576
31/05/2001,0.8455
01/06/2001,0.8452
04/06/2001,0.8449
05/06/2001,0.8504
06/06/2001,0.8452
07/06/2001,0.8506
08/06/2001,0.8505
11/06/2001,0.8425
12/06/2001,0.8479
13/06/2001,0.8536
14/06/2001,0.8598
15/06/2001,0.8628
18/06/2001,0.861
19/06/2001,0.8558
20/06/2001,0.8506
21/06/2001,0.8544
22/06/2001,0.857
25/06/2001,0.8611
26/06/2001,0.8623
27/06/2001,0.8621
28/06/2001,0.847
29/06/2001,0.8474
02/07/2001,0.8455
03/07/2001,0.8477
05/07/2001,0.837
06/07/2001,0.8465
09/07/2001,0.8474
10/07/2001,0.8557
11/07/2001,0.8614
12/07/2001,0.853
13/07/2001,0.8527
16/07/2001,0.8549
17/07/2001,0.8549
18/07/2001,0.8701
19/07/2001,0.869
20/07/2001,0.8713
23/07/2001,0.8676
24/07/2001,0.8752
25/07/2001,0.8797
26/07/2001,0.8765
27/07/2001,0.8749
30/07/2001,0.875
31/07/2001,0.8752
01/08/2001,0.8793
02/08/2001,0.8813
03/08/2001,0.8843
06/08/2001,0.8802
07/08/2001,0.8775
08/08/2001,0.8778
09/08/2001,0.8886
10/08/2001,0.894
13/08/2001,0.8983
14/08/2001,0.9025
15/08/2001,0.9114
16/08/2001,0.9138
17/08/2001,0.9165
20/08/2001,0.9127
21/08/2001,0.9115
22/08/2001,0.9194
23/08/2001,0.9166
24/08/2001,0.9116
27/08/2001,0.9098
28/08/2001,0.9102
29/08/2001,0.9097
30/08/2001,0.9154
31/08/2001,0.909
04/09/2001,0.8868
05/09/2001,0.8897
06/09/2001,0.8943
07/09/2001,0.9044
10/09/2001,0.8988
12/09/2001,0.9069
13/09/2001,0.9089
14/09/2001,0.9199
17/09/2001,0.9198
18/09/2001,0.9233
19/09/2001,0.931
20/09/2001,0.9255
21/09/2001,0.9099
24/09/2001,0.9135
25/09/2001,0.9222
26/09/2001,0.9231
27/09/2001,0.9181
28/09/2001,0.9099
01/10/2001,0.9159
02/10/2001,0.9149
03/10/2001,0.9181
04/10/2001,0.9141
05/10/2001,0.9168
09/10/2001,0.915
10/10/2001,0.9118
11/10/2001,0.9008
12/10/2001,0.9078
15/10/2001,0.9077
16/10/2001,0.9094
17/10/2001,0.9065
18/10/2001,0.9025
19/10/2001,0.8987
22/10/2001,0.8906
23/10/2001,0.8893
24/10/2001,0.8925
25/10/2001,0.8965
26/10/2001,0.8921
29/10/2001,0.9037
30/10/2001,0.906
31/10/2001,0.8993
01/11/2001,0.9044
02/11/2001,0.9037
05/11/2001,0.8963
06/11/2001,0.8975
07/11/2001,0.8999
08/11/2001,0.891
09/11/2001,0.8935
13/11/2001,0.8811
14/11/2001,0.8829
15/11/2001,0.8813
16/11/2001,0.8849
19/11/2001,0.8781
20/11/2001,0.8832
21/11/2001,0.8781
23/11/2001,0.877
26/11/2001,0.8811
27/11/2001,0.8812
28/11/2001,0.8863
29/11/2001,0.8879
30/11/2001,0.8958
03/12/2001,0.8897
04/12/2001,0.8898
05/12/2001,0.8856
06/12/2001,0.8916
07/12/2001,0.8905
10/12/2001,0.8884
11/12/2001,0.8904
12/12/2001,0.8945
13/12/2001,0.8976
14/12/2001,0.9044
17/12/2001,0.904
18/12/2001,0.9019
19/12/2001,0.8997
20/12/2001,0.8972
21/12/2001,0.8864
24/12/2001,0.8773
26/12/2001,0.8778
27/12/2001,0.8843
28/12/2001,0.8822
31/12/2001,0.8901
02/01/2002,0.9031
03/01/2002,0.8992
04/01/2002,0.8946
07/01/2002,0.8931
08/01/2002,0.8925
09/01/2002,0.8882
10/01/2002,0.8925
11/01/2002,0.8905
14/01/2002,0.8935
15/01/2002,0.8913
16/01/2002,0.8834
17/01/2002,0.88
18/01/2002,0.8844
22/01/2002,0.8838
23/01/2002,0.8836
24/01/2002,0.8782
25/01/2002,0.8655
28/01/2002,0.8605
29/01/2002,0.8643
30/01/2002,0.8648
31/01/2002,0.8594
01/02/2002,0.8613
04/02/2002,0.8685
05/02/2002,0.8672
06/02/2002,0.8693
07/02/2002,0.869
08/02/2002,0.8727
11/02/2002,0.8778
12/02/2002,0.8768
13/02/2002,0.873
14/02/2002,0.8713
15/02/2002,0.873
19/02/2002,0.8764
20/02/2002,0.8705
21/02/2002,0.8712
22/02/2002,0.8757
25/02/2002,0.8713
26/02/2002,0.8682
27/02/2002,0.8642
28/02/2002,0.8658
01/03/2002,0.8652
04/03/2002,0.8705
05/03/2002,0.8699
06/03/2002,0.8772
07/03/2002,0.8795
08/03/2002,0.8752
11/03/2002,0.8768
12/03/2002,0.8759
13/03/2002,0.877
14/03/2002,0.8816
15/03/2002,0.8823
18/03/2002,0.8826
19/03/2002,0.8805
20/03/2002,0.8836
21/03/2002,0.8836
22/03/2002,0.8791
25/03/2002,0.8768
26/03/2002,0.8767
27/03/2002,0.8726
28/03/2002,0.8711
29/03/2002,0.8717
01/04/2002,0.8806
02/04/2002,0.8782
03/04/2002,0.8804
04/04/2002,0.8779
05/04/2002,0.8805
08/04/2002,0.875
09/04/2002,0.8793
10/04/2002,0.8794
11/04/2002,0.8829
12/04/2002,0.8792
15/04/2002,0.8802
16/04/2002,0.883
17/04/2002,0.8885
18/04/2002,0.8898
19/04/2002,0.8893
22/04/2002,0.8877
23/04/2002,0.8897
24/04/2002,0.8915
25/04/2002,0.8978
26/04/2002,0.898
29/04/2002,0.9028
30/04/2002,0.9002
01/05/2002,0.9062
02/05/2002,0.9032
03/05/2002,0.9133
06/05/2002,0.9166
07/05/2002,0.9148
08/05/2002,0.904
09/05/2002,0.9088
10/05/2002,0.9116
13/05/2002,0.9107
14/05/2002,0.9022
15/05/2002,0.9074
16/05/2002,0.9105
17/05/2002,0.9206
20/05/2002,0.9213
21/05/2002,0.9191
22/05/2002,0.9265
23/05/2002,0.9233
24/05/2002,0.922
28/05/2002,0.9285
29/05/2002,0.9313
30/05/2002,0.9373
31/05/2002,0.9339
03/06/2002,0.939
04/06/2002,0.9424
05/06/2002,0.9391
06/06/2002,0.9457
07/06/2002,0.9449
10/06/2002,0.9446
11/06/2002,0.9445
12/06/2002,0.9473
13/06/2002,0.944
14/06/2002,0.9448
17/06/2002,0.9442
18/06/2002,0.9483
19/06/2002,0.9544
20/06/2002,0.9646
21/06/2002,0.9705
24/06/2002,0.9786
25/06/2002,0.9692
26/06/2002,0.9825
27/06/2002,0.9885
28/06/2002,0.9856
01/07/2002,0.9893
02/07/2002,0.984
03/07/2002,0.9816
05/07/2002,0.973
08/07/2002,0.9869
09/07/2002,0.9938
10/07/2002,0.989
11/07/2002,0.9927
12/07/2002,0.9904
15/07/2002,1.0072
16/07/2002,1.0087
17/07/2002,1.0078
18/07/2002,1.0067
19/07/2002,1.0156
22/07/2002,1.0098
23/07/2002,0.9933
24/07/2002,0.9945
25/07/2002,0.9997
26/07/2002,0.9882
29/07/2002,0.9779
30/07/2002,0.9879
31/07/2002,0.9796
01/08/2002,0.9843
02/08/2002,0.9882
05/08/2002,0.9846
06/08/2002,0.964
07/08/2002,0.9738
08/08/2002,0.9653
09/08/2002,0.9714
12/08/2002,0.9778
13/08/2002,0.9787
14/08/2002,0.9867
15/08/2002,0.9816
16/08/2002,0.9836
19/08/2002,0.9775
20/08/2002,0.9779
21/08/2002,0.9796
22/08/2002,0.9697
23/08/2002,0.9726
26/08/2002,0.9731
27/08/2002,0.9814
28/08/2002,0.982
29/08/2002,0.9829
30/08/2002,0.9806
03/09/2002,0.9959
04/09/2002,0.9923
05/09/2002,0.9911
06/09/2002,0.9843
09/09/2002,0.9817
10/09/2002,0.9752
11/09/2002,0.9724
12/09/2002,0.9761
13/09/2002,0.9743
16/09/2002,0.9723
17/09/2002,0.9685
18/09/2002,0.9789
19/09/2002,0.9817
20/09/2002,0.9839
23/09/2002,0.9822
24/09/2002,0.9815
25/09/2002,0.9797
26/09/2002,0.9755
27/09/2002,0.9772
30/09/2002,0.9879
01/10/2002,0.9859
02/10/2002,0.9842
03/10/2002,0.9871
04/10/2002,0.9821
07/10/2002,0.9816
08/10/2002,0.9796
09/10/2002,0.9868
10/10/2002,0.9861
11/10/2002,0.9854
15/10/2002,0.981
16/10/2002,0.9824
17/10/2002,0.9718
18/10/2002,0.9708
21/10/2002,0.9732
22/10/2002,0.9782
23/10/2002,0.9772
24/10/2002,0.9742
25/10/2002,0.9767
28/10/2002,0.9843
29/10/2002,0.9851
30/10/2002,0.9835
31/10/2002,0.9881
01/11/2002,0.9971
04/11/2002,0.9953
05/11/2002,0.9994
06/11/2002,0.9974
07/11/2002,1.0092
08/11/2002,1.0139
12/11/2002,1.0105
13/11/2002,1.006
14/11/2002,1.0034
15/11/2002,1.0082
18/11/2002,1.0083
19/11/2002,1.0107
20/11/2002,1.0024
21/11/2002,0.9984
22/11/2002,0.9966
25/11/2002,0.9937
26/11/2002,0.9913
27/11/2002,0.9895
29/11/2002,0.9932
02/12/2002,0.9927
03/12/2002,0.9968
04/12/2002,0.9999
05/12/2002,0.9989
06/12/2002,1.0081
